CELL	chrom	start	end	CN states
leaf6	chr_10	134000000	135534000	1,1
leaf7	chr_10	134000000	135534000	1,1
leaf8	chr_10	134000000	135534000	1,1
leaf9	chr_10	134000000	135534000	1,1
leaf10	chr_10	134000000	135534000	1,1
leaf1	chr_11	0	1000000	1,1
leaf2	chr_11	0	1000000	1,1
leaf3	chr_11	0	1000000	1,1
leaf4	chr_11	0	1000000	1,1
leaf5	chr_11	0	1000000	1,1
leaf6	chr_11	0	1000000	1,1
leaf7	chr_11	0	1000000	1,1
leaf8	chr_11	0	1000000	1,1
leaf9	chr_11	0	1000000	1,1
leaf10	chr_11	0	1000000	1,1
leaf1	chr_11	1000000	2000000	1,1
leaf2	chr_11	1000000	2000000	1,1
leaf3	chr_11	1000000	2000000	1,1
leaf4	chr_11	1000000	2000000	1,1
leaf5	chr_11	1000000	2000000	1,1
leaf6	chr_11	1000000	2000000	1,1
leaf7	chr_11	1000000	2000000	1,1
leaf8	chr_11	1000000	2000000	1,1
leaf9	chr_11	1000000	2000000	1,1
leaf10	chr_11	1000000	2000000	1,1
leaf1	chr_11	2000000	3000000	1,1
leaf2	chr_11	2000000	3000000	1,1
leaf3	chr_11	2000000	3000000	1,1
leaf4	chr_11	2000000	3000000	1,1
leaf5	chr_11	2000000	3000000	1,1
leaf6	chr_11	2000000	3000000	1,1
leaf7	chr_11	2000000	3000000	1,1
leaf8	chr_11	2000000	3000000	1,1
leaf9	chr_11	2000000	3000000	1,1
leaf10	chr_11	2000000	3000000	1,1
leaf1	chr_11	3000000	4000000	1,1
leaf2	chr_11	3000000	4000000	1,1
leaf3	chr_11	3000000	4000000	1,1
leaf4	chr_11	3000000	4000000	1,1
leaf5	chr_11	3000000	4000000	1,1
leaf6	chr_11	3000000	4000000	1,1
leaf7	chr_11	3000000	4000000	1,1
leaf8	chr_11	3000000	4000000	1,1
leaf9	chr_11	3000000	4000000	1,1
leaf10	chr_11	3000000	4000000	1,1
leaf1	chr_11	4000000	5000000	1,1
leaf2	chr_11	4000000	5000000	1,1
leaf3	chr_11	4000000	5000000	1,1
leaf4	chr_11	4000000	5000000	1,1
leaf5	chr_11	4000000	5000000	1,1
leaf6	chr_11	4000000	5000000	1,1
leaf7	chr_11	4000000	5000000	1,1
leaf8	chr_11	4000000	5000000	1,1
leaf9	chr_11	4000000	5000000	1,1
leaf10	chr_11	4000000	5000000	1,1
leaf1	chr_11	5000000	6000000	1,1
leaf2	chr_11	5000000	6000000	1,1
leaf3	chr_11	5000000	6000000	1,1
leaf4	chr_11	5000000	6000000	1,1
leaf5	chr_11	5000000	6000000	1,1
leaf6	chr_11	5000000	6000000	1,1
leaf7	chr_11	5000000	6000000	1,1
leaf8	chr_11	5000000	6000000	1,1
leaf9	chr_11	5000000	6000000	1,1
leaf10	chr_11	5000000	6000000	1,1
leaf1	chr_11	6000000	7000000	1,1
leaf2	chr_11	6000000	7000000	1,1
leaf3	chr_11	6000000	7000000	1,1
leaf4	chr_11	6000000	7000000	1,1
leaf5	chr_11	6000000	7000000	1,1
leaf6	chr_11	6000000	7000000	1,1
leaf7	chr_11	6000000	7000000	1,1
leaf8	chr_11	6000000	7000000	1,1
leaf9	chr_11	6000000	7000000	1,1
leaf10	chr_11	6000000	7000000	1,1
leaf1	chr_11	7000000	8000000	1,1
leaf2	chr_11	7000000	8000000	1,1
leaf3	chr_11	7000000	8000000	1,1
leaf4	chr_11	7000000	8000000	1,1
leaf5	chr_11	7000000	8000000	1,1
leaf6	chr_11	7000000	8000000	1,1
leaf7	chr_11	7000000	8000000	1,1
leaf8	chr_11	7000000	8000000	1,1
leaf9	chr_11	7000000	8000000	1,1
leaf10	chr_11	7000000	8000000	1,1
leaf1	chr_11	8000000	9000000	1,1
leaf2	chr_11	8000000	9000000	1,1
leaf3	chr_11	8000000	9000000	1,1
leaf4	chr_11	8000000	9000000	1,1
leaf5	chr_11	8000000	9000000	1,1
leaf6	chr_11	8000000	9000000	1,1
leaf7	chr_11	8000000	9000000	1,1
leaf8	chr_11	8000000	9000000	1,1
leaf9	chr_11	8000000	9000000	1,1
leaf10	chr_11	8000000	9000000	1,1
leaf1	chr_11	9000000	10000000	1,1
leaf2	chr_11	9000000	10000000	1,1
leaf3	chr_11	9000000	10000000	1,1
leaf4	chr_11	9000000	10000000	1,1
leaf5	chr_11	9000000	10000000	1,1
leaf6	chr_11	9000000	10000000	1,1
leaf7	chr_11	9000000	10000000	1,1
leaf8	chr_11	9000000	10000000	1,1
leaf9	chr_11	9000000	10000000	1,1
leaf10	chr_11	9000000	10000000	1,1
leaf1	chr_11	10000000	11000000	1,1
leaf2	chr_11	10000000	11000000	1,1
leaf3	chr_11	10000000	11000000	1,1
leaf4	chr_11	10000000	11000000	1,1
leaf5	chr_11	10000000	11000000	1,1
leaf6	chr_11	10000000	11000000	1,1
leaf7	chr_11	10000000	11000000	1,1
leaf8	chr_11	10000000	11000000	1,1
leaf9	chr_11	10000000	11000000	1,1
leaf10	chr_11	10000000	11000000	1,1
leaf1	chr_11	11000000	12000000	1,1
leaf2	chr_11	11000000	12000000	1,1
leaf3	chr_11	11000000	12000000	1,1
leaf4	chr_11	11000000	12000000	1,1
leaf5	chr_11	11000000	12000000	1,1
leaf6	chr_11	11000000	12000000	1,1
leaf7	chr_11	11000000	12000000	1,1
leaf8	chr_11	11000000	12000000	1,1
leaf9	chr_11	11000000	12000000	1,1
leaf10	chr_11	11000000	12000000	1,1
leaf1	chr_11	12000000	13000000	1,1
leaf2	chr_11	12000000	13000000	1,1
leaf3	chr_11	12000000	13000000	1,1
leaf4	chr_11	12000000	13000000	1,1
leaf5	chr_11	12000000	13000000	1,1
leaf6	chr_11	12000000	13000000	1,1
leaf7	chr_11	12000000	13000000	1,1
leaf8	chr_11	12000000	13000000	1,1
leaf9	chr_11	12000000	13000000	1,1
leaf10	chr_11	12000000	13000000	1,1
leaf1	chr_11	13000000	14000000	1,1
leaf2	chr_11	13000000	14000000	1,1
leaf3	chr_11	13000000	14000000	1,1
leaf4	chr_11	13000000	14000000	1,1
leaf5	chr_11	13000000	14000000	1,1
leaf6	chr_11	13000000	14000000	1,1
leaf7	chr_11	13000000	14000000	1,1
leaf8	chr_11	13000000	14000000	1,1
leaf9	chr_11	13000000	14000000	1,1
leaf10	chr_11	13000000	14000000	1,1
leaf1	chr_11	14000000	15000000	1,1
leaf2	chr_11	14000000	15000000	1,1
leaf3	chr_11	14000000	15000000	1,1
leaf4	chr_11	14000000	15000000	1,1
leaf5	chr_11	14000000	15000000	1,1
leaf6	chr_11	14000000	15000000	1,1
leaf7	chr_11	14000000	15000000	1,1
leaf8	chr_11	14000000	15000000	1,1
leaf9	chr_11	14000000	15000000	1,1
leaf10	chr_11	14000000	15000000	1,1
leaf1	chr_11	15000000	16000000	1,1
leaf2	chr_11	15000000	16000000	1,1
leaf3	chr_11	15000000	16000000	1,1
leaf4	chr_11	15000000	16000000	1,1
leaf5	chr_11	15000000	16000000	1,1
leaf6	chr_11	15000000	16000000	1,1
leaf7	chr_11	15000000	16000000	1,1
leaf8	chr_11	15000000	16000000	1,1
leaf9	chr_11	15000000	16000000	1,1
leaf10	chr_11	15000000	16000000	1,1
leaf1	chr_11	16000000	17000000	1,1
leaf2	chr_11	16000000	17000000	1,1
leaf3	chr_11	16000000	17000000	1,1
leaf4	chr_11	16000000	17000000	1,1
leaf5	chr_11	16000000	17000000	1,1
leaf6	chr_11	16000000	17000000	1,1
leaf7	chr_11	16000000	17000000	1,1
leaf8	chr_11	16000000	17000000	1,1
leaf9	chr_11	16000000	17000000	1,1
leaf10	chr_11	16000000	17000000	1,1
leaf1	chr_11	17000000	18000000	1,1
leaf2	chr_11	17000000	18000000	1,1
leaf3	chr_11	17000000	18000000	1,1
leaf4	chr_11	17000000	18000000	1,1
leaf5	chr_11	17000000	18000000	1,1
leaf6	chr_11	17000000	18000000	1,1
leaf7	chr_11	17000000	18000000	1,1
leaf8	chr_11	17000000	18000000	1,1
leaf9	chr_11	17000000	18000000	1,1
leaf10	chr_11	17000000	18000000	1,1
leaf1	chr_11	18000000	19000000	1,1
leaf2	chr_11	18000000	19000000	1,1
leaf3	chr_11	18000000	19000000	1,1
leaf4	chr_11	18000000	19000000	1,1
leaf5	chr_11	18000000	19000000	1,1
leaf6	chr_11	18000000	19000000	1,1
leaf7	chr_11	18000000	19000000	1,1
leaf8	chr_11	18000000	19000000	1,1
leaf9	chr_11	18000000	19000000	1,1
leaf10	chr_11	18000000	19000000	1,1
leaf1	chr_11	19000000	20000000	1,1
leaf2	chr_11	19000000	20000000	1,1
leaf3	chr_11	19000000	20000000	1,1
leaf4	chr_11	19000000	20000000	1,1
leaf5	chr_11	19000000	20000000	1,1
leaf6	chr_11	19000000	20000000	1,1
leaf7	chr_11	19000000	20000000	1,1
leaf8	chr_11	19000000	20000000	1,1
leaf9	chr_11	19000000	20000000	1,1
leaf10	chr_11	19000000	20000000	1,1
leaf1	chr_11	20000000	21000000	1,1
leaf2	chr_11	20000000	21000000	1,1
leaf3	chr_11	20000000	21000000	1,1
leaf4	chr_11	20000000	21000000	1,1
leaf5	chr_11	20000000	21000000	1,1
leaf6	chr_11	20000000	21000000	1,1
leaf7	chr_11	20000000	21000000	1,1
leaf8	chr_11	20000000	21000000	1,1
leaf9	chr_11	20000000	21000000	1,1
leaf10	chr_11	20000000	21000000	1,1
leaf1	chr_11	21000000	22000000	1,1
leaf2	chr_11	21000000	22000000	1,1
leaf3	chr_11	21000000	22000000	1,1
leaf4	chr_11	21000000	22000000	1,1
leaf5	chr_11	21000000	22000000	1,1
leaf6	chr_11	21000000	22000000	1,1
leaf7	chr_11	21000000	22000000	1,1
leaf8	chr_11	21000000	22000000	1,1
leaf9	chr_11	21000000	22000000	1,1
leaf10	chr_11	21000000	22000000	1,1
leaf1	chr_11	22000000	23000000	1,1
leaf2	chr_11	22000000	23000000	1,1
leaf3	chr_11	22000000	23000000	1,1
leaf4	chr_11	22000000	23000000	1,1
leaf5	chr_11	22000000	23000000	1,1
leaf6	chr_11	22000000	23000000	1,1
leaf7	chr_11	22000000	23000000	1,1
leaf8	chr_11	22000000	23000000	1,1
leaf9	chr_11	22000000	23000000	1,1
leaf10	chr_11	22000000	23000000	1,1
leaf1	chr_11	23000000	24000000	1,1
leaf2	chr_11	23000000	24000000	1,1
leaf3	chr_11	23000000	24000000	1,1
leaf4	chr_11	23000000	24000000	1,1
leaf5	chr_11	23000000	24000000	1,1
leaf6	chr_11	23000000	24000000	1,1
leaf7	chr_11	23000000	24000000	1,1
leaf8	chr_11	23000000	24000000	1,1
leaf9	chr_11	23000000	24000000	1,1
leaf10	chr_11	23000000	24000000	1,1
leaf1	chr_11	24000000	25000000	1,1
leaf2	chr_11	24000000	25000000	1,1
leaf3	chr_11	24000000	25000000	1,1
leaf4	chr_11	24000000	25000000	1,1
leaf5	chr_11	24000000	25000000	1,1
leaf6	chr_11	24000000	25000000	1,1
leaf7	chr_11	24000000	25000000	1,1
leaf8	chr_11	24000000	25000000	1,1
leaf9	chr_11	24000000	25000000	1,1
leaf10	chr_11	24000000	25000000	1,1
leaf1	chr_11	25000000	26000000	1,1
leaf2	chr_11	25000000	26000000	1,1
leaf3	chr_11	25000000	26000000	1,1
leaf4	chr_11	25000000	26000000	1,1
leaf5	chr_11	25000000	26000000	1,1
leaf6	chr_11	25000000	26000000	1,1
leaf7	chr_11	25000000	26000000	1,1
leaf8	chr_11	25000000	26000000	1,1
leaf9	chr_11	25000000	26000000	1,1
leaf10	chr_11	25000000	26000000	1,1
leaf1	chr_11	26000000	27000000	1,1
leaf2	chr_11	26000000	27000000	1,1
leaf3	chr_11	26000000	27000000	1,1
leaf4	chr_11	26000000	27000000	1,1
leaf5	chr_11	26000000	27000000	1,1
leaf6	chr_11	26000000	27000000	1,1
leaf7	chr_11	26000000	27000000	1,1
leaf8	chr_11	26000000	27000000	1,1
leaf9	chr_11	26000000	27000000	1,1
leaf10	chr_11	26000000	27000000	1,1
leaf1	chr_11	27000000	28000000	1,1
leaf2	chr_11	27000000	28000000	1,1
leaf3	chr_11	27000000	28000000	1,1
leaf4	chr_11	27000000	28000000	1,1
leaf5	chr_11	27000000	28000000	1,1
leaf6	chr_11	27000000	28000000	1,1
leaf7	chr_11	27000000	28000000	1,1
leaf8	chr_11	27000000	28000000	1,1
leaf9	chr_11	27000000	28000000	1,1
leaf10	chr_11	27000000	28000000	1,1
leaf1	chr_11	28000000	29000000	1,1
leaf2	chr_11	28000000	29000000	1,1
leaf3	chr_11	28000000	29000000	1,1
leaf4	chr_11	28000000	29000000	1,1
leaf5	chr_11	28000000	29000000	1,1
leaf6	chr_11	28000000	29000000	1,1
leaf7	chr_11	28000000	29000000	1,1
leaf8	chr_11	28000000	29000000	1,1
leaf9	chr_11	28000000	29000000	1,1
leaf10	chr_11	28000000	29000000	1,1
leaf1	chr_11	29000000	30000000	1,1
leaf2	chr_11	29000000	30000000	1,1
leaf3	chr_11	29000000	30000000	1,1
leaf4	chr_11	29000000	30000000	1,1
leaf5	chr_11	29000000	30000000	1,1
leaf6	chr_11	29000000	30000000	1,1
leaf7	chr_11	29000000	30000000	1,1
leaf8	chr_11	29000000	30000000	1,1
leaf9	chr_11	29000000	30000000	1,1
leaf10	chr_11	29000000	30000000	1,1
leaf1	chr_11	30000000	31000000	1,1
leaf2	chr_11	30000000	31000000	1,1
leaf3	chr_11	30000000	31000000	1,1
leaf4	chr_11	30000000	31000000	1,1
leaf5	chr_11	30000000	31000000	1,1
leaf6	chr_11	30000000	31000000	1,1
leaf7	chr_11	30000000	31000000	1,1
leaf8	chr_11	30000000	31000000	1,1
leaf9	chr_11	30000000	31000000	1,1
leaf10	chr_11	30000000	31000000	1,1
leaf1	chr_11	31000000	32000000	0,1
leaf2	chr_11	31000000	32000000	0,1
leaf3	chr_11	31000000	32000000	0,1
leaf4	chr_11	31000000	32000000	0,1
leaf5	chr_11	31000000	32000000	0,1
leaf6	chr_11	31000000	32000000	0,1
leaf7	chr_11	31000000	32000000	0,1
leaf8	chr_11	31000000	32000000	0,1
leaf9	chr_11	31000000	32000000	0,1
leaf10	chr_11	31000000	32000000	0,1
leaf1	chr_11	32000000	33000000	1,1
leaf2	chr_11	32000000	33000000	1,1
leaf3	chr_11	32000000	33000000	1,1
leaf4	chr_11	32000000	33000000	1,1
leaf5	chr_11	32000000	33000000	1,1
leaf6	chr_11	32000000	33000000	1,1
leaf7	chr_11	32000000	33000000	1,1
leaf8	chr_11	32000000	33000000	1,1
leaf9	chr_11	32000000	33000000	1,1
leaf10	chr_11	32000000	33000000	1,1
leaf1	chr_11	33000000	34000000	1,1
leaf2	chr_11	33000000	34000000	1,1
leaf3	chr_11	33000000	34000000	1,1
leaf4	chr_11	33000000	34000000	1,1
leaf5	chr_11	33000000	34000000	1,1
leaf6	chr_11	33000000	34000000	1,1
leaf7	chr_11	33000000	34000000	1,1
leaf8	chr_11	33000000	34000000	1,1
leaf9	chr_11	33000000	34000000	1,1
leaf10	chr_11	33000000	34000000	1,1
leaf1	chr_11	34000000	35000000	1,1
leaf2	chr_11	34000000	35000000	1,1
leaf3	chr_11	34000000	35000000	1,1
leaf4	chr_11	34000000	35000000	1,1
leaf5	chr_11	34000000	35000000	1,1
leaf6	chr_11	34000000	35000000	1,1
leaf7	chr_11	34000000	35000000	1,1
leaf8	chr_11	34000000	35000000	1,1
leaf9	chr_11	34000000	35000000	1,1
leaf10	chr_11	34000000	35000000	1,1
leaf1	chr_11	35000000	36000000	1,1
leaf2	chr_11	35000000	36000000	1,1
leaf3	chr_11	35000000	36000000	1,1
leaf4	chr_11	35000000	36000000	1,1
leaf5	chr_11	35000000	36000000	1,1
leaf6	chr_11	35000000	36000000	1,1
leaf7	chr_11	35000000	36000000	1,1
leaf8	chr_11	35000000	36000000	1,1
leaf9	chr_11	35000000	36000000	1,1
leaf10	chr_11	35000000	36000000	1,1
leaf1	chr_11	36000000	37000000	1,1
leaf2	chr_11	36000000	37000000	1,1
leaf3	chr_11	36000000	37000000	1,1
leaf4	chr_11	36000000	37000000	1,1
leaf5	chr_11	36000000	37000000	1,1
leaf6	chr_11	36000000	37000000	1,1
leaf7	chr_11	36000000	37000000	1,1
leaf8	chr_11	36000000	37000000	1,1
leaf9	chr_11	36000000	37000000	1,1
leaf10	chr_11	36000000	37000000	1,1
leaf1	chr_11	37000000	38000000	1,1
leaf2	chr_11	37000000	38000000	1,1
leaf3	chr_11	37000000	38000000	1,1
leaf4	chr_11	37000000	38000000	1,1
leaf5	chr_11	37000000	38000000	1,1
leaf6	chr_11	37000000	38000000	1,1
leaf7	chr_11	37000000	38000000	1,1
leaf8	chr_11	37000000	38000000	1,1
leaf9	chr_11	37000000	38000000	1,1
leaf10	chr_11	37000000	38000000	1,1
leaf1	chr_11	38000000	39000000	1,1
leaf2	chr_11	38000000	39000000	1,1
leaf3	chr_11	38000000	39000000	1,0
leaf4	chr_11	38000000	39000000	1,1
leaf5	chr_11	38000000	39000000	1,0
leaf6	chr_11	38000000	39000000	1,1
leaf7	chr_11	38000000	39000000	1,0
leaf8	chr_11	38000000	39000000	1,0
leaf9	chr_11	38000000	39000000	1,1
leaf10	chr_11	38000000	39000000	1,1
leaf1	chr_11	39000000	40000000	1,1
leaf2	chr_11	39000000	40000000	1,1
leaf3	chr_11	39000000	40000000	1,0
leaf4	chr_11	39000000	40000000	1,1
leaf5	chr_11	39000000	40000000	1,0
leaf6	chr_11	39000000	40000000	1,1
leaf7	chr_11	39000000	40000000	1,0
leaf8	chr_11	39000000	40000000	1,0
leaf9	chr_11	39000000	40000000	1,1
leaf10	chr_11	39000000	40000000	1,1
leaf1	chr_11	40000000	41000000	1,1
leaf2	chr_11	40000000	41000000	1,1
leaf3	chr_11	40000000	41000000	1,0
leaf4	chr_11	40000000	41000000	1,1
leaf5	chr_11	40000000	41000000	1,0
leaf6	chr_11	40000000	41000000	1,1
leaf7	chr_11	40000000	41000000	1,0
leaf8	chr_11	40000000	41000000	1,0
leaf9	chr_11	40000000	41000000	1,1
leaf10	chr_11	40000000	41000000	1,1
leaf1	chr_11	41000000	42000000	1,1
leaf2	chr_11	41000000	42000000	1,1
leaf3	chr_11	41000000	42000000	1,0
leaf4	chr_11	41000000	42000000	1,1
leaf5	chr_11	41000000	42000000	1,0
leaf6	chr_11	41000000	42000000	1,1
leaf7	chr_11	41000000	42000000	1,0
leaf8	chr_11	41000000	42000000	1,0
leaf9	chr_11	41000000	42000000	1,1
leaf10	chr_11	41000000	42000000	1,1
leaf1	chr_11	42000000	43000000	1,1
leaf2	chr_11	42000000	43000000	1,1
leaf3	chr_11	42000000	43000000	1,0
leaf4	chr_11	42000000	43000000	1,1
leaf5	chr_11	42000000	43000000	1,0
leaf6	chr_11	42000000	43000000	1,1
leaf7	chr_11	42000000	43000000	1,0
leaf8	chr_11	42000000	43000000	1,0
leaf9	chr_11	42000000	43000000	1,1
leaf10	chr_11	42000000	43000000	1,1
leaf1	chr_11	43000000	44000000	1,1
leaf2	chr_11	43000000	44000000	1,1
leaf3	chr_11	43000000	44000000	1,0
leaf4	chr_11	43000000	44000000	1,1
leaf5	chr_11	43000000	44000000	1,0
leaf6	chr_11	43000000	44000000	1,1
leaf7	chr_11	43000000	44000000	1,0
leaf8	chr_11	43000000	44000000	1,0
leaf9	chr_11	43000000	44000000	1,1
leaf10	chr_11	43000000	44000000	1,1
leaf1	chr_11	44000000	45000000	1,1
leaf2	chr_11	44000000	45000000	1,1
leaf3	chr_11	44000000	45000000	1,1
leaf4	chr_11	44000000	45000000	1,1
leaf5	chr_11	44000000	45000000	1,1
leaf6	chr_11	44000000	45000000	1,1
leaf7	chr_11	44000000	45000000	1,1
leaf8	chr_11	44000000	45000000	1,1
leaf9	chr_11	44000000	45000000	1,1
leaf10	chr_11	44000000	45000000	1,1
leaf1	chr_11	45000000	46000000	1,1
leaf2	chr_11	45000000	46000000	1,1
leaf3	chr_11	45000000	46000000	1,1
leaf4	chr_11	45000000	46000000	1,1
leaf5	chr_11	45000000	46000000	1,1
leaf6	chr_11	45000000	46000000	1,1
leaf7	chr_11	45000000	46000000	1,1
leaf8	chr_11	45000000	46000000	1,1
leaf9	chr_11	45000000	46000000	1,1
leaf10	chr_11	45000000	46000000	1,1
leaf1	chr_11	46000000	47000000	1,1
leaf2	chr_11	46000000	47000000	1,1
leaf3	chr_11	46000000	47000000	1,1
leaf4	chr_11	46000000	47000000	1,1
leaf5	chr_11	46000000	47000000	1,1
leaf6	chr_11	46000000	47000000	1,1
leaf7	chr_11	46000000	47000000	1,1
leaf8	chr_11	46000000	47000000	1,1
leaf9	chr_11	46000000	47000000	1,1
leaf10	chr_11	46000000	47000000	1,1
leaf1	chr_11	47000000	48000000	1,1
leaf2	chr_11	47000000	48000000	1,1
leaf3	chr_11	47000000	48000000	1,1
leaf4	chr_11	47000000	48000000	1,1
leaf5	chr_11	47000000	48000000	1,1
leaf6	chr_11	47000000	48000000	1,1
leaf7	chr_11	47000000	48000000	1,1
leaf8	chr_11	47000000	48000000	1,1
leaf9	chr_11	47000000	48000000	1,1
leaf10	chr_11	47000000	48000000	1,1
leaf1	chr_11	48000000	49000000	1,1
leaf2	chr_11	48000000	49000000	1,1
leaf3	chr_11	48000000	49000000	1,1
leaf4	chr_11	48000000	49000000	1,1
leaf5	chr_11	48000000	49000000	1,1
leaf6	chr_11	48000000	49000000	1,1
leaf7	chr_11	48000000	49000000	1,1
leaf8	chr_11	48000000	49000000	1,1
leaf9	chr_11	48000000	49000000	1,1
leaf10	chr_11	48000000	49000000	1,1
leaf1	chr_11	49000000	50000000	1,1
leaf2	chr_11	49000000	50000000	1,1
leaf3	chr_11	49000000	50000000	1,1
leaf4	chr_11	49000000	50000000	1,1
leaf5	chr_11	49000000	50000000	1,1
leaf6	chr_11	49000000	50000000	1,1
leaf7	chr_11	49000000	50000000	1,1
leaf8	chr_11	49000000	50000000	1,1
leaf9	chr_11	49000000	50000000	1,1
leaf10	chr_11	49000000	50000000	1,1
leaf1	chr_11	50000000	51000000	1,1
leaf2	chr_11	50000000	51000000	1,1
leaf3	chr_11	50000000	51000000	1,1
leaf4	chr_11	50000000	51000000	1,1
leaf5	chr_11	50000000	51000000	1,1
leaf6	chr_11	50000000	51000000	1,1
leaf7	chr_11	50000000	51000000	1,1
leaf8	chr_11	50000000	51000000	1,1
leaf9	chr_11	50000000	51000000	1,1
leaf10	chr_11	50000000	51000000	1,1
leaf1	chr_11	51000000	52000000	1,1
leaf2	chr_11	51000000	52000000	1,1
leaf3	chr_11	51000000	52000000	1,1
leaf4	chr_11	51000000	52000000	1,1
leaf5	chr_11	51000000	52000000	1,1
leaf6	chr_11	51000000	52000000	1,1
leaf7	chr_11	51000000	52000000	1,1
leaf8	chr_11	51000000	52000000	1,1
leaf9	chr_11	51000000	52000000	1,1
leaf10	chr_11	51000000	52000000	1,1
leaf1	chr_11	52000000	53000000	1,1
leaf2	chr_11	52000000	53000000	1,1
leaf3	chr_11	52000000	53000000	1,1
leaf4	chr_11	52000000	53000000	1,1
leaf5	chr_11	52000000	53000000	1,1
leaf6	chr_11	52000000	53000000	1,1
leaf7	chr_11	52000000	53000000	1,1
leaf8	chr_11	52000000	53000000	1,1
leaf9	chr_11	52000000	53000000	1,1
leaf10	chr_11	52000000	53000000	1,1
leaf1	chr_11	53000000	54000000	1,1
leaf2	chr_11	53000000	54000000	1,1
leaf3	chr_11	53000000	54000000	1,1
leaf4	chr_11	53000000	54000000	1,1
leaf5	chr_11	53000000	54000000	1,1
leaf6	chr_11	53000000	54000000	1,1
leaf7	chr_11	53000000	54000000	1,1
leaf8	chr_11	53000000	54000000	1,1
leaf9	chr_11	53000000	54000000	1,1
leaf10	chr_11	53000000	54000000	1,1
leaf1	chr_11	54000000	55000000	1,1
leaf2	chr_11	54000000	55000000	1,1
leaf3	chr_11	54000000	55000000	1,1
leaf4	chr_11	54000000	55000000	1,1
leaf5	chr_11	54000000	55000000	1,1
leaf6	chr_11	54000000	55000000	1,1
leaf7	chr_11	54000000	55000000	1,1
leaf8	chr_11	54000000	55000000	1,1
leaf9	chr_11	54000000	55000000	1,1
leaf10	chr_11	54000000	55000000	1,1
leaf1	chr_11	55000000	56000000	1,1
leaf2	chr_11	55000000	56000000	1,1
leaf3	chr_11	55000000	56000000	1,1
leaf4	chr_11	55000000	56000000	1,1
leaf5	chr_11	55000000	56000000	1,1
leaf6	chr_11	55000000	56000000	1,1
leaf7	chr_11	55000000	56000000	1,1
leaf8	chr_11	55000000	56000000	1,1
leaf9	chr_11	55000000	56000000	1,1
leaf10	chr_11	55000000	56000000	1,1
leaf1	chr_11	56000000	57000000	1,1
leaf2	chr_11	56000000	57000000	1,1
leaf3	chr_11	56000000	57000000	1,1
leaf4	chr_11	56000000	57000000	1,1
leaf5	chr_11	56000000	57000000	1,1
leaf6	chr_11	56000000	57000000	1,1
leaf7	chr_11	56000000	57000000	1,1
leaf8	chr_11	56000000	57000000	1,1
leaf9	chr_11	56000000	57000000	1,1
leaf10	chr_11	56000000	57000000	1,1
leaf1	chr_11	57000000	58000000	1,1
leaf2	chr_11	57000000	58000000	1,1
leaf3	chr_11	57000000	58000000	1,1
leaf4	chr_11	57000000	58000000	1,1
leaf5	chr_11	57000000	58000000	1,1
leaf6	chr_11	57000000	58000000	1,1
leaf7	chr_11	57000000	58000000	1,1
leaf8	chr_11	57000000	58000000	1,1
leaf9	chr_11	57000000	58000000	1,1
leaf10	chr_11	57000000	58000000	1,1
leaf1	chr_11	58000000	59000000	1,1
leaf2	chr_11	58000000	59000000	1,1
leaf3	chr_11	58000000	59000000	1,1
leaf4	chr_11	58000000	59000000	1,1
leaf5	chr_11	58000000	59000000	1,1
leaf6	chr_11	58000000	59000000	1,1
leaf7	chr_11	58000000	59000000	1,1
leaf8	chr_11	58000000	59000000	1,1
leaf9	chr_11	58000000	59000000	1,1
leaf10	chr_11	58000000	59000000	1,1
leaf1	chr_11	59000000	60000000	1,1
leaf2	chr_11	59000000	60000000	1,1
leaf3	chr_11	59000000	60000000	1,1
leaf4	chr_11	59000000	60000000	1,1
leaf5	chr_11	59000000	60000000	1,1
leaf6	chr_11	59000000	60000000	1,1
leaf7	chr_11	59000000	60000000	1,1
leaf8	chr_11	59000000	60000000	1,1
leaf9	chr_11	59000000	60000000	1,1
leaf10	chr_11	59000000	60000000	1,1
leaf1	chr_11	60000000	61000000	1,1
leaf2	chr_11	60000000	61000000	1,1
leaf3	chr_11	60000000	61000000	1,1
leaf4	chr_11	60000000	61000000	1,1
leaf5	chr_11	60000000	61000000	1,1
leaf6	chr_11	60000000	61000000	1,1
leaf7	chr_11	60000000	61000000	1,1
leaf8	chr_11	60000000	61000000	1,1
leaf9	chr_11	60000000	61000000	1,1
leaf10	chr_11	60000000	61000000	1,1
leaf1	chr_11	61000000	62000000	1,1
leaf2	chr_11	61000000	62000000	1,1
leaf3	chr_11	61000000	62000000	1,1
leaf4	chr_11	61000000	62000000	1,1
leaf5	chr_11	61000000	62000000	1,1
leaf6	chr_11	61000000	62000000	1,1
leaf7	chr_11	61000000	62000000	1,1
leaf8	chr_11	61000000	62000000	1,1
leaf9	chr_11	61000000	62000000	1,1
leaf10	chr_11	61000000	62000000	1,1
leaf1	chr_11	62000000	63000000	1,1
leaf2	chr_11	62000000	63000000	1,1
leaf3	chr_11	62000000	63000000	1,1
leaf4	chr_11	62000000	63000000	1,1
leaf5	chr_11	62000000	63000000	1,1
leaf6	chr_11	62000000	63000000	1,1
leaf7	chr_11	62000000	63000000	1,1
leaf8	chr_11	62000000	63000000	1,1
leaf9	chr_11	62000000	63000000	1,1
